"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"RNASE10",-0.17682342006646,0.00948547996340521,-0.615474105804575,0.544912347175023,0.999265045113336,-4.65243507028263
"OR9A4",0.192180537325037,0.233025466918419,0.615427911068328,0.544942262365022,0.999265045113336,-4.65243978122285
"CDC25C",-0.141840309636773,0.00434516122731757,-0.615145249174015,0.545125330083799,0.999265045113336,-4.65246859989367
"PLIN5",0.146970979997294,-0.120736811532274,0.614873259162785,0.545301517027333,0.999265045113336,-4.65249631883891
"OR1K1",0.191943588304326,0.112809498436178,0.614752314690128,0.545379870959979,0.999265045113336,-4.65250864080805
"P2RY11",0.221723542563619,0.112951460075109,0.614737880006003,0.545389222877366,0.999265045113336,-4.65251011127983
"ATP13A1",-0.158187536661229,0.0528841314508927,-0.614641635294735,0.545451579912604,0.999265045113336,-4.6525199149739
"NDUFB2",0.154687214304442,0.0387429859319879,0.614584499542285,0.545488600014385,0.999265045113336,-4.65252573426649
"GFRA1",-0.205116594567673,0.115325008155672,-0.614567136822299,0.545499850147284,0.999265045113336,-4.65252750256429
"IL20RA",-0.134090745392289,0.0844330124253049,-0.614495094075999,0.545546531392556,0.999265045113336,-4.65253483922416
"ATP6V1F",-0.1378871189573,-0.0487289450902349,-0.614484697223274,0.545553268374582,0.999265045113336,-4.65253589794825
"PUS10",-0.208806164741544,0.154010424179365,-0.614392859901269,0.545612779306236,0.999265045113336,-4.65254524912686
"ERO1B",0.143384577964218,0.034800406995982,0.614230134953589,0.545718234175391,0.999265045113336,-4.6525618151095
"PCDH1",-0.118625497492981,-0.0296625375436623,-0.614005614397092,0.54586375386937,0.999265045113336,-4.65258466537384
"C14orf2",0.141629167715549,-0.0743691275186297,0.613944639677073,0.545903277302749,0.999265045113336,-4.65259086964226
"POSTN",-0.130281865534996,-0.00575221949117829,-0.613916961191017,0.54592121882747,0.999265045113336,-4.65259368577935
"HDAC11",0.134742969786052,-0.112688833299935,0.613888851804878,0.545939439987963,0.999265045113336,-4.65259654563675
"PAQR4",0.131700006771502,-0.151496672738683,0.61385761877813,0.545959686344864,0.999265045113336,-4.65259972315076
"MECR",-0.160096054774819,-0.0498182484971258,-0.613593825998905,0.546130702129259,0.999265045113336,-4.65262655426781
"TESK2",-0.116558203626576,-0.190054580324356,-0.613489533306735,0.546198322517813,0.999265045113336,-4.6526371592022
"NUDT14",-0.150800655423714,-0.0989765099307363,-0.613435487450819,0.546233366051881,0.999265045113336,-4.652642654157
"KCNQ2",-0.216764099763967,-0.0288354572403453,-0.613342292397604,0.546293796880479,0.999265045113336,-4.6526521284294
"ARHGAP29",0.129856418106358,0.272410014882288,0.61332519921774,0.546304881063104,0.999265045113336,-4.65265386598765
"PTBP3",-0.147455574132636,0.228024842692296,-0.61318527368664,0.546395621172916,0.999265045113336,-4.65266808801498
"ASB9",0.159518224665064,0.133949337854667,0.613140421451314,0.546424709031998,0.999265045113336,-4.65267264615302
"C4orf48",0.136358686405472,-0.145880741841538,0.613123971269704,0.5464353776156,0.999265045113336,-4.65267431783548
"LLPH",0.11844208444403,-0.243663616769724,0.612986862513058,0.54652430229452,0.999265045113336,-4.6526882493214
"GLOD5",0.221865578979971,0.0303439037833058,0.612922043779581,0.546566344483984,0.999265045113336,-4.65269483447523
"RTL9",-0.155228219888863,0.181152981594567,-0.612375829024434,0.546920694056958,0.999265045113336,-4.65275030041794
"CCDC142",-0.170993072976374,0.00980185346220155,-0.612149850597647,0.547067330255764,0.999265045113336,-4.65277323411095
"RPRD2",-0.137348153231812,0.24800991569279,-0.612049214544674,0.547132639176617,0.999265045113336,-4.65278344473512
"CXCL16",0.112212420224072,0.151854850419013,0.612023296488711,0.547149459666979,0.999265045113336,-4.65278607415015
"OR52H1",0.136243896602876,0.0882839858195891,0.611955031747151,0.547193763934988,0.999265045113336,-4.65279299918436
"MOSPD3",-0.16645408494474,-0.0350915224152596,-0.611748272197319,0.547327963873176,0.999265045113336,-4.65281396925034
"OAZ2",0.126303365454352,-0.131421124003955,0.61172567423009,0.547342632433206,0.999265045113336,-4.65281626079051
"SLC18B1",-0.216697897896784,-0.049672851015719,-0.611689787306212,0.547365927413086,0.999265045113336,-4.65281989973073
"CYYR1",0.11711305736425,0.267482406180754,0.61167609478423,0.54737481566455,0.999265045113336,-4.65282128810219
"MTR",-0.13607228212636,0.230849975744382,-0.611652140381202,0.547390365413669,0.999265045113336,-4.65282371692083
"EPOP",-0.108506438684735,-0.168396050944632,-0.611391813917649,0.547559368727953,0.999265045113336,-4.65285010657325
"ECE2",-0.216403343549225,-0.0403713584708751,-0.611318182142769,0.547607175324146,0.999265045113336,-4.65285756882187
"MDGA1",-0.146400884285914,-0.0257026429157211,-0.611037906551043,0.54778916895763,0.999265045113336,-4.65288596580174
"SLC16A3",0.134436340416634,-0.143087432830508,0.611030229169465,0.547794154625983,0.999265045113336,-4.6528867434878
"RMND5B",-0.104598039328337,-0.134229752243624,-0.611018015585396,0.547802086140125,0.999265045113336,-4.65288798065302
"C17orf97",-0.1436972687234,0.129362531053459,-0.610985444725312,0.547823237988347,0.999265045113336,-4.65289127977916
"PIK3R2",-0.135837550255272,0.015970901413659,-0.610909750341533,0.547872396365899,0.999265045113336,-4.65289894628313
"PTEN",-0.108474940488167,0.13199495737092,-0.610908402536784,0.547873271695043,0.999265045113336,-4.6528990827839
"BVES",0.14570222395481,0.0620964573536682,0.610816155284024,0.547933183255284,0.999265045113336,-4.65290842458087
"CDK11B",-0.12694580765966,0.0413366025856886,-0.610637219078159,0.548049406352466,0.999265045113336,-4.65292654152895
"COQ8A",-0.152456896243587,0.121447580885705,-0.610600484012892,0.548073268222829,0.999265045113336,-4.65293026026973
"CFAP73",0.135419897920692,0.174442965582513,0.610526531781497,0.548121306791506,0.999265045113336,-4.65293774592039
"GRP",-0.154030938052851,-0.000112332778556527,-0.610495211540582,0.548141652754026,0.999265045113336,-4.65294091598671
"ZCCHC17",-0.119091498680978,-0.173247082300183,-0.610419049790414,0.548191129910444,0.999265045113336,-4.65294862403471
"OR5B21",0.196872631061626,0.168690515825545,0.610380870176854,0.548215933523615,0.999265045113336,-4.65295248771321
"GXYLT2",-0.160225127695284,-0.183946335493195,-0.610267891755063,0.548289334113878,0.999265045113336,-4.6529639195142
"KIF1A",-0.158233620234812,0.0202015627343002,-0.609896179852131,0.54853086720601,0.999265045113336,-4.65300151747445
"DNASE1L2",-0.159876702549941,-0.131150105015429,-0.609796140377561,0.548595881060153,0.999265045113336,-4.65301163261965
"ZNF667",-0.123537587899103,0.0869328830586729,-0.609747043759209,0.548627789562778,0.999265045113336,-4.65301659628646
"PIN4",-0.158496557186778,-0.106217386918424,-0.609654632173172,0.548687851669298,0.999265045113336,-4.65302593808122
"IPO7",0.143106435512951,0.179099405733554,0.609647502001208,0.548692486007339,0.999265045113336,-4.65302665880813
"SMIM20",-0.123601230540987,-0.0386952762499555,-0.609589131189507,0.548730425573967,0.999265045113336,-4.65303255870796
"NEK6",0.136597087007909,-0.00306440658673419,0.609412818840074,0.548845032628334,0.999265045113336,-4.6530503764812
"RARB",0.185472965790395,0.231441401227332,0.60926749506714,0.548939505933315,0.999265045113336,-4.65306505898572
"KRT13",0.194862149548529,-0.0347134524492668,0.609107871112031,0.549043285547845,0.999265045113336,-4.6530811825058
"JUND",-0.115632455620203,-0.0845631290381835,-0.609065897889787,0.549070576189964,0.999265045113336,-4.6530854215395
"HMGA2",-0.125635070327393,-0.0582314063514844,-0.608990124709963,0.549119845104138,0.999265045113336,-4.65309307346608
"POLR2D",-0.109062516835114,-0.0557583882147981,-0.608671634242268,0.549326958217148,0.999265045113336,-4.65312522636773
"MTSS1L",-0.163621944274075,-0.0659302993668117,-0.608637065027124,0.54934944093108,0.999265045113336,-4.65312871532309
"NFKBID",-0.168342692876101,0.112771311154101,-0.608520336276467,0.549425361183245,0.999265045113336,-4.65314049499572
"DUSP14",-0.123717303248324,-0.177660822270278,-0.608234025495666,0.549611600916678,0.999265045113336,-4.65316937907285
"TATDN2",-0.168705072983811,-0.0904199133365053,-0.608191884765792,0.549639015482314,0.999265045113336,-4.65317362930968
"ZNF574",-0.111508348849391,0.109915498284563,-0.608154385812728,0.549663410957917,0.999265045113336,-4.65317741115369
"BCLAF1",-0.118907986266675,-0.00352441050806099,-0.607981930898316,0.549775611323118,0.999265045113336,-4.65319480076544
"ABLIM2",-0.122501522011109,-0.00420289222267108,-0.607905243719617,0.549825508425771,0.999265045113336,-4.65320253208816
"KNTC1",0.148261944336676,0.148797958322288,0.607821275039021,0.549880146041002,0.999265045113336,-4.65321099645864
"TRPT1",-0.112142598066097,-0.146962017182549,-0.607811078297722,0.54988678115832,0.999265045113336,-4.65321202425543
"HARS",-0.120461463407598,-0.116075372770069,-0.607691301762071,0.549964724068461,0.999265045113336,-4.65322409611407
"MIEN1",0.151617803524105,-0.181987567515895,0.607538103731272,0.55006442406547,0.999265045113336,-4.6532395331632
"GRAMD2A",0.127406091652255,0.0440073501057017,0.607389831373465,0.550160927575994,0.999265045113336,-4.6532544704063
"NUDCD2",-0.101769519022743,-0.142388950780464,-0.607281694176455,0.550231314640474,0.999265045113336,-4.65326536220404
"HHIP",-0.259961677434464,0.171889311313606,-0.607203469317691,0.550282234575488,0.999265045113336,-4.65327324003897
"PGM3",-0.144080003306798,0.0440067240921323,-0.607168349963642,0.550305096088151,0.999265045113336,-4.6532767765146
"NOXO1",-0.139915475662574,-0.132332847829541,-0.607108192576282,0.55034425768082,0.999265045113336,-4.65328283384443
"DAB1",-0.133911687966803,0.0447002707395784,-0.607046571343932,0.550384373742605,0.999265045113336,-4.65328903798837
"SIRT2",0.150510863205544,-0.0529180691422987,0.606911799218282,0.550472117181047,0.999265045113336,-4.65330260505017
"INSL4",0.205505470994009,0.177240670166559,0.60689772349087,0.550481281614489,0.999265045113336,-4.65330402184422
"GPD2",0.149224530717224,0.0561681489730137,0.606884770727215,0.550489714979214,0.999265045113336,-4.65330532557905
"BICRA",-0.118661649242637,-0.112602150728082,-0.606882768935922,0.550491018323845,0.999265045113336,-4.65330552706307
"TLCD2",-0.112945957219579,-0.143915719291591,-0.60687203340377,0.550498008140383,0.999265045113336,-4.65330660760377
"MOGAT1",0.18129010608661,0.22144232960334,0.606797547290999,0.550546506726224,0.999265045113336,-4.65331410420338
"TGFBR2",0.132275604485991,0.249301748304109,0.606529743233688,0.550720895032593,0.999265045113336,-4.65334105002842
"ZNF710",-0.118206386277909,0.135899240659386,-0.606506448204954,0.55073606563918,0.999265045113336,-4.65334339339393
"ALG2",-0.142058069310729,-0.00930513647003013,-0.606473486758087,0.550757531761158,0.999265045113336,-4.65334670900969
"C1QTNF9B",0.190520502119154,0.0240360665737041,0.606467530765144,0.550761410645038,0.999265045113336,-4.65334730810933
"FTHL17",-0.121295156788492,-0.0243599576866623,-0.606380361303247,0.550818182044285,0.999265045113336,-4.65335607565491
"TNIP2",-0.137161810543403,-0.0514751149938528,-0.606361694106711,0.550830339947608,0.999265045113336,-4.65335795305696
"PBXIP1",-0.169708088607078,0.0386223864580446,-0.606334813938555,0.550847847189936,0.999265045113336,-4.65336065636103
"KRT5",-0.100457799057132,0.200535327478077,-0.606288768112732,0.550877837842559,0.999265045113336,-4.65336528687003
"CUTA",0.182256691852751,-0.00220312302958642,0.606207500082956,0.550930771590206,0.999265045113336,-4.65337345862826
"ACSM4",-0.224271459889923,0.193179153762515,-0.606199483902927,0.55093599305649,0.999265045113336,-4.65337426462502
"VDAC2",-0.132077050467042,0.063627010625522,-0.605921531526168,0.55111705791526,0.999265045113336,-4.6534022055201
"CYP2R1",0.157167789579516,0.00386963526973294,0.605859229131126,0.551157647502163,0.999265045113336,-4.6534084667624
"C1GALT1C1L",-0.142820206908166,0.0864283869813936,-0.605805250714479,0.551192815349497,0.999265045113336,-4.65341389097732
"RPGRIP1L",-0.132864782176029,0.1575098694516,-0.605661197209823,0.551286674431233,0.999265045113336,-4.65342836449557
"TIAM1",0.173392437365276,-0.0702400555446122,0.605620001793416,0.551313517147599,0.999265045113336,-4.65343250293875
"SAPCD2",-0.0959902830760233,-0.204559606080662,-0.60546557579101,0.551414146455996,0.999265045113336,-4.6534480140478
"GLRX5",0.105970152593497,-0.0834973368008555,0.60540963043656,0.551450604769531,0.999265045113336,-4.6534536324886
"ELOC",-0.117157968102992,-0.0300043312081625,-0.605375903250966,0.551472584622833,0.999265045113336,-4.65345701938385
"KRT33A",0.259815150063459,0.138453695307247,0.605357457827702,0.551484605616709,0.999265045113336,-4.65345887160468
"UBE2W",-0.1402432820436,0.234204811198027,-0.605276817693045,0.551537160903336,0.999265045113336,-4.65346696856667
"PINK1",0.145522970934026,-0.19869588074323,0.605253807209878,0.551552157922061,0.999265045113336,-4.65346927883155
"PPARGC1B",-0.117838850475696,-0.0690665755797038,-0.605252169783537,0.551553225118346,0.999265045113336,-4.6534694432269
"FAM196A",-0.125900088649305,-0.0608007334084445,-0.605186163207727,0.551596245958936,0.999265045113336,-4.65347606984946
"MFSD4B",-0.136140518037889,0.086918922266715,-0.605072332670076,0.551670440988983,0.999265045113336,-4.65348749609079
"ACADS",0.148735744642387,-0.0452578339001822,0.604979115237241,0.55173120426558,0.999265045113336,-4.65349685170193
"FAM20A",-0.126014237710579,-0.0247590045349168,-0.604956646715425,0.551745850777207,0.999265045113336,-4.65349910651552
"KLC3",-0.112364656230614,0.0499226313511567,-0.604909995581014,0.551776261816311,0.999265045113336,-4.65350378790867
"PDXK",-0.114117290633015,-0.00765621791593752,-0.604894312254111,0.551786485694791,0.999265045113336,-4.65350536163839
"HMOX1",-0.152262112386654,-0.109958901184865,-0.604850957862453,0.551814748714881,0.999265045113336,-4.65350971179809
"SNX24",-0.112406003148059,0.0653846606238099,-0.604657905309551,0.551940610242022,0.999265045113336,-4.65352907905735
"SMG9",-0.118874349068408,-0.162504525386336,-0.604649628944245,0.551946006395928,0.999265045113336,-4.65352990922262
"UBE2H",-0.0988672771619288,0.043104699406714,-0.604622597087178,0.551963631242032,0.999265045113336,-4.65353262059345
"WDR76",-0.135811986986852,-0.0367059470900188,-0.60457126452029,0.551997101035272,0.999265045113336,-4.6535377690809
"CCNE2",0.133380645057914,0.0963273445263899,0.604555857919912,0.552007146635469,0.999265045113336,-4.65353931423232
"RBM8A",0.199110555715763,0.218533516087875,0.604513144185137,0.5520349978717,0.999265045113336,-4.653543597865
"RTL4",0.134835182968023,0.187502396618151,0.604436622697699,0.552084895103679,0.999265045113336,-4.65355127126727
"GABRA5",-0.158419189031644,-0.0576978442010195,-0.60430561026111,0.552170329671939,0.999265045113336,-4.65356440678687
"ZNF28",-0.117914476328102,0.129187215528366,-0.60426394567142,0.552197501043033,0.999265045113336,-4.65356858358735
"TLX1",-0.202669959682071,0.118444219735673,-0.604232861236921,0.552217773073366,0.999265045113336,-4.65357169957054
"ZNF404",-0.0963055991214835,0.0258008733280519,-0.604105387109611,0.552300910724546,0.999265045113336,-4.65358447633269
"FGFR1OP2",0.139315879735782,-0.00746909273831979,0.603982608901191,0.552380991967875,0.999265045113336,-4.65359678003461
"SPRR2A",-0.151718837278558,0.0517295770808936,-0.603980587392615,0.552382310534149,0.999265045113336,-4.65359698259199
"TMEM116",-0.197078684621561,0.0813696530451049,-0.603551248383855,0.552662392394923,0.999265045113336,-4.65363998844247
"ZDHHC8",0.179631689019984,-0.0711184747522458,0.60353288981839,0.552674370381562,0.999265045113336,-4.65364182673693
"SLC25A5",-0.145675385828666,-0.103202899367644,-0.603396830480076,0.552763146117228,0.999265045113336,-4.65365544910603
"DENND6B",-0.139821421956487,-0.0897856678679014,-0.603286332523926,0.552835249135699,0.999265045113336,-4.65366651013206
"AFF3",0.147768584137012,-0.00510018372254608,0.602997273583814,0.5530238916242,0.999265045113336,-4.65369543642867
"CPXCR1",0.132389307273221,0.148508044344183,0.602962073556457,0.553046865795301,0.999265045113336,-4.65369895802884
"YWHAB",-0.114627374649871,-0.116451596415564,-0.602959270789135,0.553048695112514,0.999265045113336,-4.65369923842449
"MED17",-0.122759680688228,0.0932429259488787,-0.602896161366846,0.553089886371785,0.999265045113336,-4.65370555172103
"SUGP1",-0.128325093040025,0.0861747433121317,-0.602860031357439,0.553113469006387,0.999265045113336,-4.65370916579112
"EZH2",-0.147660351901383,0.210290202969961,-0.602773990488138,0.553169631387259,0.999265045113336,-4.65371777160715
"C1orf226",0.172846474279965,0.196825624733566,0.60277352374213,0.553169936059577,0.999265045113336,-4.65371781828799
"DPM2",0.117252503400734,-0.16464313639166,0.602755913440401,0.553181431394232,0.999265045113336,-4.65371957952891
"ARHGEF16",0.0994486239703471,-0.141918290527836,0.602702342190312,0.55321640143989,0.999265045113336,-4.65372493699862
"ZC3H18",0.15107191127658,0.196055282629769,0.602686157994105,0.553226966329349,0.999265045113336,-4.65372655543462
"ANKRD44",-0.164079264504838,-0.114622037874799,-0.602612730987762,0.55327490011444,0.999265045113336,-4.65373389769815
"SERTM1",0.163538813138114,0.120806731224237,0.602581426299019,0.553295336750423,0.999265045113336,-4.65373702772582
"AK1",0.123187670175153,0.0315725578184057,0.602544367034545,0.553319530658662,0.999265045113336,-4.65374073293302
"CHERP",-0.121283403158067,0.136672218656787,-0.602362545563977,0.553438239727228,0.999265045113336,-4.6537589084577
"PET100",0.146783660012294,-0.0373000203652213,0.602186393858738,0.553553259846916,0.999265045113336,-4.65377651231044
"BCO2",0.131242216059958,-0.0649002213268989,0.60195786512078,0.553702498834112,0.999265045113336,-4.65379934331153
"PTGS2",-0.209008443873684,-0.0127935969141109,-0.601946918159051,0.553709648196646,0.999265045113336,-4.65380043675614
"FAH",0.155442588110469,0.0683892077100109,0.601779919419681,0.553818719592483,0.999265045113336,-4.6538171152268
"CEP120",-0.14203809080009,-0.0225969278279956,-0.601742336473259,0.553843267588471,0.999265045113336,-4.65382086810684
"ATP1A1",0.133312385244363,-0.0131247822635266,0.601678846142993,0.553884738770075,0.999265045113336,-4.65382720749382
"CASP6",-0.115239829025445,0.185880745729809,-0.601633357076237,0.553914452728944,0.999265045113336,-4.65383174910391
"DNAJA1",0.165458501386608,0.192153835541413,0.601585891658249,0.553945458555278,0.999265045113336,-4.65383648768904
"IARS",-0.134303251096483,0.215792489944747,-0.601531689339813,0.553980866241266,0.999265045113336,-4.65384189840641
"PLEKHN1",-0.152212845653957,-0.0180285016018859,-0.601464254230984,0.554024919913016,0.999265045113336,-4.65384862944217
"FRMPD2",0.218543362040062,0.111025990456555,0.601399688365877,0.554067100904412,0.999265045113336,-4.65385507342162
"HIST1H4J",0.163364905682777,0.275763245673447,0.601368530887069,0.554087456742814,0.999265045113336,-4.6538581828538
"NFE2L2",-0.160690052703113,-0.154690976361988,-0.601357799276249,0.554094468021597,0.999265045113336,-4.6538592538046
"PLXNA4",-0.182314677494929,0.202167195591675,-0.601302349472262,0.554130695761326,0.999265045113336,-4.65386478707919
"CRIP1",0.166432565782025,-0.083099205071713,0.601234247907454,0.554175191142669,0.999265045113336,-4.65387158220469
"CALM2",0.153750196438728,0.0854728703805905,0.60121375542579,0.554188580641227,0.999265045113336,-4.65387362678869
"APBB3",-0.125197142235181,0.00266291485403904,-0.601174235716993,0.554214402741564,0.999265045113336,-4.6538775695803
"ARG1",0.148959194979395,0.168859777005314,0.601071523273175,0.554281517806954,0.999265045113336,-4.65388781583149
"OR1J4",0.166839789095132,0.0633260823619063,0.601055608294424,0.554291917462844,0.999265045113336,-4.65388940330992
"TTLL1",-0.145249649670925,0.0451346670075594,-0.60086037830267,0.554419498999575,0.999265045113336,-4.65390887379644
"ESRRA",-0.0978112041883055,-0.174958425433472,-0.600820318275429,0.554445679874832,0.999265045113336,-4.65391286829081
"CNMD",0.150129159797845,0.133657017611316,0.600804893201883,0.55445576096785,0.999265045113336,-4.65391440630032
"ZNF691",-0.14472435249044,0.100181603284108,-0.600783234089306,0.55446991649416,0.999265045113336,-4.65391656583346
"LNX2",-0.126479762550538,-0.116519764189362,-0.600780479136111,0.554471717034553,0.999265045113336,-4.65391684051227
"TMEM104",0.164458972806951,-0.0791665806532165,0.600769286680872,0.554479032060729,0.999265045113336,-4.65391795642847
"TM9SF4",-0.13584147055602,0.0422083214858424,-0.600744508146781,0.554495226688198,0.999265045113336,-4.65392042684191
"TAF6L",0.130100701431039,0.0665816670773598,0.60071643901805,0.554513572265669,0.999265045113336,-4.6539232252114
"XRCC4",-0.174492020738028,-0.0982778246032593,-0.600490891107009,0.554660998693141,0.999265045113336,-4.6539457069034
"NALCN",-0.148981569605107,0.188829849867788,-0.600417695759841,0.554708846291198,0.999265045113336,-4.65395300101496
"SLC27A5",-0.13170241316243,0.0389466753885378,-0.600413828924894,0.554711374090863,0.999265045113336,-4.6539533863322
"EPB41L3",-0.139286923850338,-0.0776001276084723,-0.600407582149284,0.554715457701079,0.999265045113336,-4.65395400879769
"ACVR1",-0.145904377327954,0.0538345680280872,-0.600394617528158,0.554723932917274,0.999265045113336,-4.65395530064947
"PAH",0.109673889795225,0.0620169571247512,0.600284603351001,0.554795853985195,0.999265045113336,-4.65396626189281
"SUDS3",0.12149408427692,-0.150707547249556,0.600187503180682,0.554859336668775,0.999265045113336,-4.65397593488692
"SYNE4",-0.12139664673096,0.0482827075318163,-0.6000373763017,0.554957494947705,0.999265045113336,-4.65399088744626
"COG3",-0.145870440323224,0.0323446018293603,-0.599777092847034,0.555127699091551,0.999265045113336,-4.65401680323296
"SAT1",-0.158695238432755,-0.00659031294589853,-0.599765758527591,0.555135111433821,0.999265045113336,-4.65401793152389
"TADA2B",-0.116586709302001,0.0399539654826625,-0.599728038431487,0.555159779743329,0.999265045113336,-4.65402168628051
"GUF1",-0.161757214909115,0.0481962562407527,-0.599664038002442,0.555201636264606,0.999265045113336,-4.65402805654339
"COX7A2",0.117637820861985,-0.142309955903682,0.599499003749793,0.555309576922475,0.999265045113336,-4.65404448023567
"CELSR1",0.132429970098708,0.153004234687243,0.599491452312405,0.555314516203588,0.999265045113336,-4.65404523162968
"BICDL1",-0.108739308030669,-0.250807488613505,-0.59948533159945,0.555318519686367,0.999265045113336,-4.65404584065517
"DNAH17",0.146117894931651,-0.0568495164782206,0.599483141678533,0.555319952090279,0.999265045113336,-4.6540460585561
"RBM44",-0.125870625691345,-0.0237376734154281,-0.599403774197097,0.555371866820707,0.999265045113336,-4.65405395525422
"GMNC",0.148932247050726,0.09080306828392,0.599321135826664,0.555425923762611,0.999265045113336,-4.65406217634897
"SLC9A5",0.160427256927494,-0.052762946248037,0.599299352036042,0.55544017383872,0.999265045113336,-4.654064343284
"SETD4",-0.165297999062781,0.0991741007431824,-0.598942432353714,0.555673683575235,0.999265045113336,-4.65409983722749
"PSMC2",-0.131475982258851,0.259953797563928,-0.598839068115599,0.555741317795609,0.999265045113336,-4.65411011260068
"EXOSC1",-0.18130846774157,0.1098832979833,-0.59873297205324,0.555810744013758,0.999265045113336,-4.65412065781326
"COX8A",0.105881089540137,-0.153164506465103,0.59870037367077,0.555832076372218,0.999265045113336,-4.65412389751445
"FBL",-0.143059105384814,0.0380606188833505,-0.598697905585021,0.555833691503257,0.999265045113336,-4.65412414279168
"FAM229A",0.145798574727168,-0.172990867557413,0.598609827371139,0.555891332057168,0.999265045113336,-4.65413289534328
"CDH11",0.146360787620434,0.133716772360027,0.598561218449079,0.555923144274673,0.999265045113336,-4.65413772521587
"RASGRP1",0.212484228531231,0.267859497668765,0.598452098094573,0.55599456180743,0.999265045113336,-4.65414856627692
"ADNP2",-0.165462183711072,-0.0749748347283597,-0.598438557793666,0.556003424053696,0.999265045113336,-4.65414991137081
"SLC5A8",0.0918306890010465,-0.101359312163167,0.598282746151619,0.556105409470588,0.999265045113336,-4.65416538765005
"SGK2",-0.166820712853204,-0.147430764006737,-0.598252966341635,0.556124902751313,0.999265045113336,-4.65416834515449
"EFR3A",-0.14481530253363,0.147469266888204,-0.598099613388346,0.556225290258372,0.999265045113336,-4.65418357281846
"MICAL2",0.115800886831419,0.175177407343743,0.597983019320179,0.556301621109466,0.999265045113336,-4.6541951479432
"HIST2H4A",0.141716203541265,0.0970672972810795,0.597899219800926,0.556356485680402,0.999265045113336,-4.65420346601188
"HIST2H4B",0.141716203541265,0.0970672972810795,0.597899219800926,0.556356485680402,0.999265045113336,-4.65420346601188
"C12orf73",0.152979904383679,-0.110263487619695,0.597777209797594,0.556436372186986,0.999265045113336,-4.65421557495689
"PSMB10",0.145073888825002,0.079283641430857,0.597761548899672,0.556446626653321,0.999265045113336,-4.65421712906284
"ACTBL2",0.169490596134978,0.219070618984995,0.597561971988162,0.556577314585425,0.999265045113336,-4.65423693069181
"GUSB",-0.114751326632098,0.194293847216999,-0.597364078269172,0.556706916178562,0.999265045113336,-4.65425655919367
"H2AFY",-0.111816672932032,-0.00664516890721454,-0.597189966059781,0.556820956196744,0.999265045113336,-4.6542738238336
"OGG1",-0.136387873643716,0.0414243906752871,-0.597174246523984,0.556831252779998,0.999265045113336,-4.65427538232091
"SARNP",0.161370638488122,-0.117297059794601,0.59701687398325,0.556934340159721,0.999265045113336,-4.65429098263937
"ROGDI",0.133098654738552,-0.206716964268394,0.596905868406006,0.557007060716438,0.999265045113336,-4.65430198428719
"NPIPB8",0.137449787412865,0.0521177732054619,0.596882283726587,0.557022511850085,0.999265045113336,-4.65430432149315
"HSD17B14",0.121806041941657,-0.00843901901454298,0.596813795891245,0.557067381854036,0.999265045113336,-4.6543111080427
"DBI",0.134329828618212,-0.156581068567942,0.596707220645709,0.557137208693738,0.999265045113336,-4.65432166727076
"FAM84A",-0.137501758945951,-0.269875232883851,-0.596606168263697,0.557203421244864,0.999265045113336,-4.65433167767231
"SRM",0.120431438963835,0.0750621225548593,0.596595965076401,0.557210106907799,0.999265045113336,-4.65433268832704
"JAK3",-0.109869378231175,0.0902313346376226,-0.596516882276498,0.557261927524117,0.999265045113336,-4.65434052115346
"ALCAM",0.117788496333103,-0.0576681030649887,0.596491662636211,0.557278453737146,0.999265045113336,-4.65434301885034
"CCDC50",0.183672572128672,0.165238493347287,0.596330683179386,0.55738394822457,0.999265045113336,-4.65435895956188
"ATP13A5",-0.133492845647472,0.138538829268486,-0.596136085830805,0.557511487419737,0.999265045113336,-4.65437822383737
"ACADM",0.121819932977995,0.0707093734230855,0.596128694670087,0.557516331890566,0.999265045113336,-4.65437895541325
"CLYBL",-0.161219837344664,0.174714169295,-0.596127471796406,0.55751713341441,0.999265045113336,-4.65437907645227
"ZNF687",-0.193071029793251,0.169128348817429,-0.596046759396976,0.557570037112993,0.999265045113336,-4.65438706478311
"GAS2",0.120205252689494,-0.0787378394068629,0.596031188627283,0.557580243421697,0.999265045113336,-4.65438860574875
"CENPN",0.193115957646358,0.00208014637595481,0.595972464475796,0.557618736733495,0.999265045113336,-4.6543944170612
"APIP",0.126595919857911,0.144171043949699,0.595758957699336,0.557758700780498,0.999265045113336,-4.65441554105653
"TOX3",0.125615103951073,-0.0692177753675001,0.595740856546922,0.557770567807524,0.999265045113336,-4.654417331627
"COL4A4",-0.195333399640078,-0.0154202485832482,-0.595680971352815,0.557809829187793,0.999265045113336,-4.65442325512138
"OR2C1",0.146415005481831,0.107759713372629,0.595618431623055,0.557850832450952,0.999265045113336,-4.65442944059048
"PRMT3",0.14173057080736,0.254252622252179,0.595536669326467,0.557904441084084,0.999265045113336,-4.65443752634134
"LRRC3",-0.118592428213956,0.210427833026612,-0.595394861250714,0.557997425979872,0.999265045113336,-4.65445154775295
"RRP36",0.16138877709843,-0.0683464297114832,0.595351473519029,0.55802587734213,0.999265045113336,-4.65445583713115
"MED9",-0.116994667533261,-0.164223396053566,-0.595143850911295,0.558162035666508,0.999265045113336,-4.65447635896242
